star_name|simbad_name|ra|dec|st_teff|sy_dist|st_spectype|sy_icmag|st_rad|st_mass|fl_known|fl_gaia|from_catalog
TIC 197191931|Ross  622|132.93246569405|18.12497946385|3641.0|16.699426651000977|M1.5V|9.417|0.3850572420511409|0.3747878956593727|0|0.0|HPIC
TIC 197251248|G   9-38A|134.56280746998|19.76340108282||5.149927616119385|M8Ve||||1|1.0|HPIC
TIC 178246933|V* CU Cnc|127.90655870441|19.39427741708|3247.0|16.633872985839844|M5Ve||0.5244520875987146|0.5212128042298187|1|1.0|HPIC
TIC 62945931|Wolf 1421|117.06827483767|20.36812544096|3632.0|14.689325332641602|M1.5V|9.304|0.3652243956283917|0.3518199545924583|0|0.0|HPIC
TIC 14566446|BD+22  1921|125.87879932433|21.84935762461|4318.7|25.092941284179688|K4||0.7095393937692961|0.6837608814239502|0|0.0|HPIC
TIC 386838174|BD+21  1764B|122.05665486649|21.10269845011|3427.0|17.76877212524414|M3.0V||0.5613832228033662|0.5561437120082791|1|1.0|HPIC
TIC 386838171|BD+21  1764|122.05494098459|21.10506928699|4061.29567698387|17.842775344848633|K7Ve||0.671350884566003|0.6360238790512085|1|1.0|HPIC
TIC 82458305|G  91-34|122.37897602337|21.90478884703|3567.0|20.928560256958008|M2.0V|9.563|0.457743061249604|0.454966185508326|0|0.0|HPIC
TIC 386825419|LSPM J0801+2342|120.43159602702|23.70758026809|3548.0|21.67865753173828|M1.5V||0.7151705310076737|0.5791388879384084|0|0.0|HPIC
TIC 95618424|BD+26  1715|121.49377128752|26.28135677603|3850.0|18.310073852539062|M0||0.5784638955180424|0.57046644796624|0|0.0|HPIC
TIC 203214233|BD+21  1949|134.65908193419|20.54675066907|4279.1|21.013782501220703|M0|7.907|0.6910531976605252|0.6696398258209229|0|0.0|HPIC
TIC 138660798|BD+25  2037|136.32686666939|25.29793572926|3948.8|28.740509033203125|K5V||0.7047900904981818|0.5960816433841011|0|0.0|HPIC
TIC 172517469|LSPM J0930+2630|142.56012020286|26.50690804794|3382.0|24.19523429870605|M3V||0.4287820031462713|0.4240534069993615|0|0.0|HPIC
TIC 149397420|G  47-33|139.69261867358|26.75306240798|3579.0|24.790353775024418|M1V||0.5307027140283576|0.5274313342130937|1|1.0|HPIC
TIC 149397312|BD+27  1739|139.58967564271|27.31156626399|4103.616435978536|20.93778610229492|K5||0.7215462204727293|0.6633840203285217|0|0.0|HPIC
TIC 117505846|G  47-28|138.01118858892|27.90650916948|3404.0|29.09915351867676|M3.0V||0.5747647407630652|0.5596792244914154|0|0.0|HPIC
TIC 117124981|LP  311-37|129.11120018972|26.47208939034|3551.0|29.090824127197266|M2.0V||0.4819519215391254|0.4800717176096565|1|1.0|HPIC
TIC 332064684|* rho01 Cnc B|133.17026145314|28.3163402348|3187.0|12.550915718078612|M4.5V||0.2914007164512704|0.2665203524546594|1|1.0|HPIC
TIC 341526939|LSPM J0840+3127|130.06659755365|31.45189289313|3324.0|11.221640586853027|M3.5V||0.3048005120140928|0.2820809923743788|0|0.0|HPIC
TIC 355173317|BD+33  1814|137.37749261813|32.81933462867|3878.0|21.3518|K7/M0V||0.6793025942201234|0.6525338679766068|1|1.0|HPIC
TIC 302581572|BD+35  1890|133.44689578483|35.2221704596|4530.0|26.15433120727539|K3||0.7063084916643905|0.7087908983230591|0|0.0|HPIC
TIC 165414546|StKM 1-873|159.73685399151|25.09449680445|3612.0|27.40648078918457|M2.0V||0.4422820594850657|0.4386938206324184|0|0.0|HPIC
TIC 95360511|*  39 Leo B|154.30852696365|23.10727408979|3690.0|22.26116180419922|M1||0.4662687610448617|0.4638869693843722|1|1.0|HPIC
TIC 165280517|G  54-26|156.37630304363|26.38824893688|3303.0|21.38631057739257|M3V||0.3755337239160232|0.3636726353713128|0|0.0|HPIC
TIC 165654322|G 119-37|162.60838595659|33.10113039961|3313.0|22.582643508911133|M3.5V||0.4086290997898816|0.4013233661159452|0|0.0|HPIC
TIC 1100695|G 118-51|155.00334387366|28.95354285413|3409.0|18.656455993652344|M3.0V||0.3099887681445532|0.2880315545209675|0|0.0|HPIC
TIC 172954369|Wolf  335|150.18452689241|32.30937315756|3743.0|27.479734420776367|M1.0V||0.4737941386959406|0.471226156743517|0|0.0|HPIC
TIC 407611984|G 118-66|157.59873114613|32.83707307032|3419.0|27.384811401367188|M3.0V||0.4591532689839592|0.4564011061303799|0|0.0|HPIC
TIC 249667452|G 119-36|162.44012804489|35.54753871725|3246.0|9.72555160522461|M5V|||0.19|1|1.0|HPIC
TIC 85320853|HD  91949|159.39122737447|34.75881902294|6535.5|23.1449|F0||0.2009575953226832|1.3480774190874183|1|1.0|HPIC
TIC 368436417|G 119-25|159.63849551442|35.49705671089|3469.0|20.932506561279297|M2.5V||0.4121338308368688|0.4051880615373715|0|0.0|HPIC
TIC 17299996|G 146-58|160.40781608935|37.6108776554|3185.0|10.05056381225586|M4.0V||0.2367860469089982|0.2069175545649295|0|0.0|HPIC
TIC 407591297|Wolf  346|152.17549807917|35.5469839243|3495.0|18.54474449157715|M1.5||0.3133791354185974|0.2919218711863972|0|0.0|HPIC
TIC 85334035|V* CW UMa|167.96558697739|33.53645323966|3331.0|13.34950351715088|M3.5V||0.326225455200245|0.3067930187685295|0|0.0|HPIC
TIC 450332281|G 122-8|168.86080017873|41.08784311655|3371.0|23.12140464782715|M3.5V||0.4111837296810334|0.4043842436065875|0|0.0|HPIC
TIC 10113178|BD+40  2442|174.17037492772|39.19062408246|4047.632012133019|24.16608428955078|K5V||0.7067203083668878|0.63|0|0.0|HPIC
TIC 253054147|LSPM J1153+4302|178.34579907603|43.04920679333|3729.0|28.16645622253418|M1.0V||0.5447869791022144|0.5404527152548667|0|0.0|HPIC
TIC 17994042|MCC 39|171.24908335914|40.00352090492|3999.684144568208|23.441614151000977|K4V||0.655803368375217|0.6144860439321674|0|0.0|HPIC
TIC 115869504|Ross 1003|175.43598341378|42.75197356042|3287.0|11.019756317138672|M4.0V|9.18|0.3587208930495169|0.3442681502407397|0|0.0|HPIC
TIC 156372121|G 122-2A|167.83114972553|43.41733478846|3577.382202565573|16.742904663085938|M3||0.4279980595558459|0.4984016637704795|1|1.0|HPIC
TIC 900239222|G 122-2B|167.8325914089|43.41750744175|3558.971349857044|16.76757049560547|M2.5||0.4320475891819674|0.49|1|1.0|HPIC
TIC 150269579|PM J10443+4215|161.0820646112|42.26084823788|3578.0|28.4311|nan||0.3868703577625451|0.5124954298197236|0|0.0|HPIC
TIC 450322924|G 146-48|159.11191076882|41.50178741318|3530.0|28.31993865966797|M2.5V||0.4065679715616762|0.5097098567851991|1|1.0|HPIC
TIC 252803366|G 176-8|166.39034865266|45.00869035794|3797.0|28.8679256439209|M2V||0.6265546505666781|0.6093008884357172|1|1.0|HPIC
TIC 11893637|G 122-49|177.74050600057|48.37737846458|3114.0|8.039931297302246|M4.5V||0.2016001479274834|0.1707837254979625|0|0.0|HPIC
TIC 406781410|BD+47  1863|170.52396968487|46.90838367771|4191.514402280705|25.411943435668945|K6V||0.7093387085517635|0.65|0|0.0|HPIC
TIC 459800214|BD+51  1697|176.76457848212|50.9718061287|4259.004976361901|23.531822204589844|K4V||0.7047387711269808|0.66|0|0.0|HPIC
TIC 155208355|G 117-34|144.85120098514|31.75471825184|3605.0|21.271530151367188|M1.5V||0.4378626031469189|0.4337963494924768|1|1.0|HPIC
TIC 4972033|Wolf  330|148.93164664753|35.3616022294|3389.0|19.175996780395508|M3.5Ve||0.3561764022208345|0.3415676954960914|0|0.0|HPIC
TIC 4918918|Wolf  327|148.37878495959|35.5713110399|3466.0|28.564373016357425|nan||0.4213407416722139|0.4152802343975741|0|0.0|HPIC
TIC 450298091|BD+36  1970|142.98472032396|36.32022934839|3756.0|13.561787605285645|M1V||0.5004765404220249|0.4985453284936315|0|0.0|HPIC
TIC 16247025|MCC 29|153.79951775325|39.53753243453|3979.0|27.3110466003418|K4V||0.4418613583306312|0.6141620280466547|1|1.0|HPIC
TIC 16247017|BD+40  2309|153.77670301143|39.51692597734|4240.551363540318|27.40448570251465|K4V||0.6197872001386022|0.66|1|1.0|HPIC
TIC 39084991|G 116-77|151.68252200249|41.71463044467|3737.0|22.26580238342285|M1.0V||0.496030738330579|0.4946322976483747|0|1.0|HPIC
TIC 115810824|HD  86856|150.61812124362|44.57850940068|4511.7|26.076215744018555|K0||0.7568846165982492|0.7171429991722107|0|0.0|HPIC
TIC 16814858|LP  211-12|142.50696802758|39.62327505492|3493.0|20.504365921020508|M3V||0.4308167869984424|0.4257597708194541|0|0.0|HPIC
TIC 56933779|PM J09190+4610|139.75369874348|46.18209306245|3646.0|29.925670623779297|nan||0.5258031431963394|0.5233052699239188|0|0.0|HPIC
TIC 252470070|BD+48  1829|150.59063189452|48.08880206998|3745.0|14.952325820922852|M1V||0.5601461405392805|0.5541891632921155|0|0.0|HPIC
TIC 88723334|G 196-3|151.08942873399|50.38705200524|3517.0|21.788976669311523|M3.0V||0.5223637019143731|0.5196661211700471|1|1.0|HPIC
TIC 453428169|PG 0943+489|146.582779083|48.6395872408|3430.0|25.742685317993164|dMe||0.4017369682274901|0.3936026648334135|0|0.0|HPIC
TIC 453447311|G 195-47|148.38968169325|50.75108693345|3637.0|25.23173713684082|M1.5V||0.4587130957457335|0.4557830164684558|0|0.0|HPIC
TIC 253035400|G 146-43|158.62570546397|46.30244603676|3381.0|24.224592208862305|M3V||0.3837715881020003|0.3730417334785076|1|1.0|HPIC
TIC 24024968|G 146-72|163.77370986232|47.24178512039|3461.0|29.73954963684082|M4||0.489069451139594|0.4251856625785332|0|0.0|HPIC
TIC 318362684|PM J11072+4851|166.80374234819|48.85183101879|3662.0|27.04276657104492|M2.2||0.5018206084636752|0.4997742977099652|0|0.0|HPIC
TIC 318339281|BD+49  2004|164.59886457992|48.28809497652|4189.0|28.29497528076172|K7V||0.615171286451434|0.638008713722229|0|0.0|HPIC
TIC 840945463|HD  90508B|157.01679720762|48.78598541283|3130.0|22.97893524169922|nan||||1|1.0|HPIC
TIC 302699294|AC +56 43797|168.9751171646|55.3307332208|3742.0|28.148208618164062|M0.5V||0.6094339565397067|0.5956087695991183|0|0.0|HPIC
TIC 302694875|Ross  107|163.95921679698|56.0371211886|3571.0|28.8221492767334|M2V||0.4195745191183496|0.4140775702967939|0|0.0|HPIC
TIC 371545002|HD 233719|153.48909708144|52.50672650216|4500.0|22.94906616210937|K6V||0.5582306297935822|0.6665226817131042|0|0.0|HPIC
TIC 137935676|PM J10094+5424|152.36150616721|54.40683710168|3578.0|26.899009704589844|M2.0V||0.5063559097099317|0.5040019123412871|0|0.0|HPIC
TIC 297961458|BD+57  1274|157.93010156666|57.11586325165|4019.7416049578974|17.532108306884766|K5V||0.634347501867113|0.63|1|1.0|HPIC
TIC 100010286|BD+63   965|172.80454982606|63.15753463175|4076.8765271112215|22.96054458618164|K7V||0.6604053384393525|0.64|0|0.0|HPIC
TIC 70229817|LP  365-24|113.6629622828|22.33762918453|3686.0|25.81069564819336|M1V||0.5368322956427145|0.5331715329980065|0|0.0|HPIC
TIC 60842934|Ross  878|111.86921698849|22.04387150027|3599.0|20.247880935668945|M2V|9.038|0.5379839723133855|0.5344073687074508|0|0.0|HPIC
TIC 95077478|LSPM J0738+2400|114.62290880584|24.0024035696|3354.0|19.387800216674805|M2.7V||0.3493158368980156|0.3333973413927099|1|1.0|HPIC
TIC 94749291|G  88-37|113.12901685479|24.89474370191|3476.0|27.091482162475582|M3.0V||0.443069349081847|0.4394865954192915|0|0.0|HPIC
TIC 155753765|G 109-55|109.08239748108|27.14249971766|3428.0|11.914517402648926|M3V||0.3604716832571251|0.4717633313809318|0|0.0|HPIC
TIC 91842379|BD+27  1311|106.42601537969|27.47083083821|4059.181825273664|22.810216903686523|K7V||0.6124570763106806|0.6147431135177612|1|1.0|HPIC
TIC 367435381|PM J07249+3054|111.23671459662|30.91031492404|3378.0|28.56886482238769|nan||0.5140468913771107|0.471791|0|0.0|HPIC
TIC 68658047|HD 266611|104.26955224979|30.75649190697|4020.5294037087474|18.862184524536133|K5V||0.6511512032472455|0.6225591897964478|0|0.0|HPIC
TIC 68905799|StKM 1-626|107.16464105269|30.71388508281|3752.0|26.190324783325195|M0.5V||0.5485154044059675|0.5441860788522621|0|0.0|HPIC
TIC 415692698|LSPM J0716+3315|109.05032617649|33.25433434314|3763.0|28.6566104888916|M0.5V||0.5245622717746957|0.521395645588701|0|0.0|HPIC
TIC 302820286|BD+33  1505|109.88031407135|32.83009363978|3873.0|18.212684631347656|M0V||0.5979440754975498|0.5862474771145499|0|0.0|HPIC
TIC 69048221|PM J07129+3547|108.24805585613|35.78421939842|3498.0|23.616758346557617|M2.5Ve||0.4167810312389347|0.4103050033332923|0|0.0|HPIC
TIC 16034014|V* VV Lyn|112.99046442175|36.21947173556|3451.0|11.98712158203125|M2.5V||0.5180397049740876|0.5156090657344796|1|1.0|HPIC
TIC 16034007|Ross  989|112.98884661911|36.22982170642|3306.0|11.983668327331545|M4.0V||0.3919517089617002|0.382515789193282|1|1.0|HPIC
TIC 139345876|G  90-52|124.46372033949|31.12943786169|3667.0|21.689876556396484|M1V||0.5393474351703947|0.5352494887737406|0|0.0|HPIC
TIC 165818534|V* FP Cnc B|122.23098985467|32.81797071433|3350.0|24.470252990722656|M2.8+M3.3||0.5713604357416963|0.5642170654862231|1|1.0|HPIC
TIC 165818533|V* FP Cnc|122.23478679151|32.81983299111|3679.0|23.8679141998291|K6V||0.9620646706742528|0.6690626050642928|1|1.0|HPIC
TIC 139196106|BD+34  1740|121.42556076715|34.07755543012|4125.192056740482|29.797340393066406|K7/M0V||0.7672347314297554|0.6800210475921631|0|0.0|HPIC
TIC 159094260|G  90-44|121.70171540884|36.76076631427|3371.0|17.661409378051758|M3.0V||0.3232301559576387|0.3035619161747138|0|0.0|HPIC
TIC 20118918|HD  73554|130.1526393634|43.11373173655|4688.0|29.70516014099121|K4||0.6903712594847154|0.73|0|0.0|HPIC
TIC 287074951|Wolf  312|128.14996680546|45.17148559169|3560.0|24.5721435546875|M2.5V||0.424347343195726|0.4191524637476805|0|0.0|HPIC
TIC 371272665|G 111-47|119.55292444728|41.30369912368|3281.0|8.846116065979004|M3.5V||0.2942860591026775|0.2701103093464954|0|0.0|HPIC
TIC 39698449|BD+44  1710|121.09472363195|43.9616834541|4228.882585495603|26.67032241821289|M0V||0.7093985776397469|0.66|0|0.0|HPIC
TIC 252979494|BD+48  1606|121.25769361597|48.23876815028|4658.958880382924|29.886489868164062|K5||0.7532690528835077|0.7462777495384216|0|0.0|HPIC
TIC 284113347|G 193-81|119.59472694035|49.66478550604|3234.0|16.002277374267578|M4V||0.3313231784365474|0.3129251238647333|0|0.0|HPIC
TIC 252994598|MCC 516|123.06016206414|51.90708980509|4301.9|27.25892639160156|K7-V||0.5856965537275223|0.67|0|0.0|HPIC
TIC 240153097|HD 263175B|101.53108414257|32.55416462299|3709.0|25.71043586730957|M1.0V|10.11|0.4242851569562312|0.4188841438823784|1|1.0|HPIC
TIC 165204611|LP  255-11|105.84653693051|34.69760899384|3243.0|13.26790714263916|M4.0Ve||0.2772791087974599|0.2509031537349303|1|1.0|HPIC
TIC 68246758|BD+35  1493|102.3993765014|35.14055405264|4143.481827187157|27.48153114318848|K6V||0.6815839892524086|0.6606364250183105|1|0.0|HPIC
TIC 172166165|HD 258728|98.00931340901|34.52430629545|4343.239143701523|29.85548973083496|K7||0.7051619561627737|0.68|1|1.0|HPIC
TIC 172107518|BD+34  1377|97.89387538594|34.86634931723|4674.727557822128|27.17671012878418|K5||0.7045597790696398|0.7215840816497803|0|0.0|HPIC
TIC 321103619|V* QY Aur|107.50764113082|38.52946844494|3134.0|6.051032066345215|M4.5Ve||0.3179558148802555|0.2975007751229533|0|0.0|HPIC
TIC 17808034|Ross  987|109.53408671628|39.27480866001|3727.0|14.012782096862791|M0V||0.5015357561402405|0.4991922241709328|1|1.0|HPIC
TIC 197146229|G 107-38|104.11866042301|40.08476923743|3754.0|25.02153205871582|M1.0V||0.5748269876655832|0.5673087409660398|1|1.0|HPIC
TIC 144205041|PM J06307+3947|97.69691080859|39.79365126678|3540.0|25.388015747070312|M2.0V||0.3647503252787745|0.3512349463251398|0|0.0|HPIC
TIC 190135633|PM J06306+4539|97.6564312372|45.65600623266|3739.0|28.367412567138672|M1.0V||0.4741717383553557|0.4718792410904469|0|0.0|HPIC
TIC 191816337|G 107-20|101.94483180403|46.97096327104|3534.356384777791|24.356199264526367|M3||0.3728877589044364|0.3877210664999125|0|0.0|HPIC
TIC 253011416|StKM 1-598|97.7548174412|50.046735554|3686.0|20.57120132446289|M0.8V||0.5235611767650001|0.5214231628273632|1|1.0|HPIC
TIC 241217645|G 192-22|93.50983912275|51.66890895759|3367.0|14.787494659423828|M3.5V||0.2801656011346174|0.2542018119496173|0|0.0|HPIC
TIC 286841869|G 107-65|110.81206302314|46.08741261912|3690.0|16.96379280090332|M1V||0.5555004753041446|0.5498922293371452|0|0.0|HPIC
TIC 453387110|LP  162-39|113.8615988643|48.2433606748|3713.0|29.59657859802246|M1.0V||0.545179407925394|0.5403821752707434|1|1.0|HPIC
TIC 192075740|PM J06593+4735|104.8341949481|47.59949289316|3727.0|28.60269546508789|nan||0.5267100831459931|0.5235916435570183|0|0.0|HPIC
TIC 318068535|G 193-39|108.51878181538|50.72588758967|3776.0|28.412965774536133|M0V||0.5494390896537478|0.5446321714346186|0|0.0|HPIC
TIC 318024584|G 193-37|108.04739550737|52.27348381994|3698.0|25.217947006225582|M0V||0.5684993382807639|0.561532059750403|0|0.0|HPIC
TIC 309632151|BD+49  1658|115.43805810211|49.22218748165|4307.3|26.74270248413086|K5V||0.6878668268339769|0.6757712960243225|0|0.0|HPIC
TIC 409308138|LP  162-55|115.54054977186|50.0743534535|3293.0|20.58940887451172|M2.5V||0.508308383133488|0.4322163057855525|0|0.0|HPIC
TIC 309661100|PM J07472+5020|116.8077839087|50.34402778248|3277.0|14.103480339050291|M4.0Ve||0.2778488956344445|0.2516948112210819|0|0.0|HPIC
TIC 458385912|2MASS J07483900+5338533|117.16248363323|53.64813435801|3550.0|26.050790786743164|nan||0.5585199457966832|0.5528926814206983|1|1.0|HPIC
TIC 355061271|MCC 499|113.84116327229|54.84971449409|3517.0|12.787342071533203|M2.5V||0.3840039779378506|0.3732933822996718|0|0.0|HPIC
TIC 252888476|G 192-39|100.95750606606|51.13885702806|3520.448908338609|18.85060310363769|M3.5Ve|9.76|0.3406236279604618|0.4132744139077357|1|1.0|HPIC
TIC 322347050|G 192-13|90.29602284496|59.59719051663|3280.0|7.730762958526611|M4.0V||0.2883143136511243|0.2633583056647044|0|0.0|HPIC
TIC 14199559|G 192-58|104.09755279129|54.97439306155|3559.0|21.422252655029297|M2.0V||0.3593424099963134|0.3452371106256043|0|0.0|HPIC
TIC 14194564|BD+55  1142|103.96718424548|55.63871971028|4014.3|27.07789421081543|K7V||0.7203948064393315|0.63|0|0.0|HPIC
TIC 14337611|MCC 484|105.2757840707|59.83328640515|3896.0|22.085241317749023|K5||0.5012386925892778|0.4994948200989578|0|0.0|HPIC
TIC 88334764|G 250-29|103.51812808445|60.87171380036|3241.0|10.905756950378418|M3.0V||0.5887301620954065|0.4151446429801497|1|1.0|HPIC
TIC 339551974|BD+63   639|93.39700667474|63.39414056099|4320.280631972191|27.147930145263672|K8/M0V||0.7151528603430845|0.67|0|0.0|HPIC
TIC 29168887|G 115-42|135.13531853873|46.58641655294|3131.0|10.081295013427734|M4.5Ve||0.2348772098748623|0.204915542477883|0|0.0|HPIC
TIC 39729731|G 115-59|137.87840098859|46.6170618503|3795.0|23.66020774841309|M1V||0.5774438662923163|0.5692038276985824|0|0.0|HPIC
TIC 456341802|G 194-52|135.92896745652|52.04796483835|3343.0|18.629789352416992|M3.5V||0.3341842698552447|0.3159266637033445|0|0.0|HPIC
TIC 251091411|*  37 Lyn B|140.18404017706|51.26489360189|4191.0|29.1060791015625|nan||0.6651201206714326|0.6107217669487|1|1.0|HPIC
TIC 446135016|G 195-41|147.12527824756|54.65447610662|3575.0|26.69721984863281|nan||0.422540736204433|0.4167591896049337|0|0.0|HPIC
TIC 328629163|G 195-36|145.59663243614|55.98368547617|3311.0|16.51986312866211|M3V||0.3813459321829654|0.3703647780619226|0|0.0|HPIC
TIC 81212001|PM J08283+5522|127.0783874094|55.37839665482|3456.0|28.10324478149414|M2.5V||0.417704714498526|0.4118562016811211|0|0.0|HPIC
TIC 137958028|G 195-59|153.14491178833|57.0636076457|3351.0|10.040975570678713|M3.5V||0.3232809289808267|0.3035276066672466|0|0.0|HPIC
TIC 138507004|G 196-31|158.1092804307|60.2026753984|3559.0|29.08346176147461|M0.5||0.4623804864190339|0.4599154469650314|0|0.0|HPIC
TIC 417838312|G 235-40|147.00155121917|60.25688051469|3558.0|19.27758407592773|M1.5||0.3043566923188276|0.281683976739819|0|0.0|HPIC
TIC 142863308|Ross  451|175.0846058281|67.25899074548|3925.0|24.727405548095703|esdM0||0.3470962024658977|0.3309375823725699|0|0.0|HPIC
TIC 153917759|Ross  448|171.19019762335|67.55341911009|3677.0|25.52094078063965|M1.0V||0.4769033213369642|0.4750147138963544|0|0.0|HPIC
TIC 86371681|StKM 1-785|143.80496727805|61.24359528196|3547.0|19.83365249633789|M2.5V||0.4241036518407291|0.4184766317824704|0|0.0|HPIC
TIC 86336881|AG+63  543|142.86818413728|63.06163884345|4450.666558308054|23.67112159729004|nan||0.6742858881350224|0.69|1|1.0|HPIC
TIC 430246811|G 234-56|137.19179470821|66.59404740261|3426.0|20.266407012939453|M2.5||0.2471841772504522|0.3060330191874496|0|0.0|HPIC
TIC 142439883|G 236-2|145.71553339745|70.03941086536|3389.0|11.857348442077637|M3.5Ve||0.4293897272491146|0.4244223615802049|1|1.0|HPIC
TIC 142439879|G 236-1|145.64517190402|70.03387929233|3488.0|11.852977752685549|M2.5Ve|8.24|0.4900502935108509|0.4880307404066282|1|1.0|HPIC
TIC 142738700|PM J09597+7211|149.93906842746|72.19995098813|3340.0|18.345314025878903|M3.5V||0.321506623713481|0.301415924499973|0|0.0|HPIC
TIC 147897190|BD+70   639|164.40871408349|69.59661669757|3969.0|23.420494079589844|M2V||0.6367032544884217|0.6170857407168174|0|0.0|HPIC
TIC 142591775|HD  97584B|168.79574264441|73.47666621651|3476.0|14.457441329956056|M2.5V||0.410554852423191|0.4033290094002638|1|1.0|HPIC
TIC 372759030|G 254-27|175.12366019209|77.07191330329|3600.0|27.927413940429688|M2.0V||0.5663387585781285|0.5599466594242456|0|0.0|HPIC
