,main_id,coo_ra,coo_dec,plx_value,dist_st_value,sptype_string,coo_gal_l,coo_gal_b,teff_st_value,mass_st_value,radius_st_value,binary_flag,mag_i_value,mag_j_value,class_lum,class_temp,parent_main_id,sep_ang_value,sep_phys_value,a_crit_s,ecliptic_pm45deg,Lon,Lat,baseline_E,separation_E,baseline_i,baseline_o,Erik_teff,teff,contrast,contrast_flag,baseline_flag,optimised_flag
37,LP  222-65,229.16964622232,39.18011072037,56.6819,17.64,M7V,64.08074120365,57.5648511232164,2630.0,0.088,0.116,False,,10.7959995269775,V,M,,,,,False,209.5039351615238,54.37930647148709,891.3728465884558,0.001365267476472431,934.8797285205877,527.3432876905919,2679.1683248190316,2630.0,2.6861496279728886e-05,1,0,0
38,CD-31   561,20.85324830649,-30.7594546296,43.6183,22.93,M1,242.261098685945,-82.1215572014476,3532.0,0.47,0.482,False,,8.61600017547607,V,M,,,,,True,5.491990973508028,-36.225126569006385,154.61297343286805,0.007871023561850493,162.15945457828855,91.47026863311083,3655.9479161312506,3532.0,1.0747805898297383e-06,1,0,0
39,Ross  136,275.527817308677,6.34377300046639,67.5409,14.81,M4V,35.2849143505643,9.39626542876338,3300.72094726563,0.184,0.324709832668304,False,,8.67099952697754,V,M,,,,,True,276.31884926368116,29.661555429062926,169.73535211267134,0.007169763645053987,178.01993914304595,100.41678851110697,3213.660538640318,3300.72094726563,2.572955557352484e-06,1,0,0
40,2MASS J11482591-3809278,177.10799484734,-38.15773629248,44.1505,22.65,M5.0,289.51669188017,23.0671791076064,2930.0,0.123,0.156,False,,11.1239995956421,V,M,,,,,True,194.926974362412,-35.632184138345195,685.7071421187813,0.0017747552593626926,719.1757179076454,405.6698160615938,3061.963433690679,2930.0,1.2934357928190562e-05,1,0,0
41,PM J06262+2349,96.56057251184,23.82737808855,36.3393,27.52,M1.5Ve,188.906569888994,5.44480232476896,3595.775390625,0.47,0.532982170581818,False,,8.64000034332275,V,M,,,,,True,96.00526937781936,0.5246289711495298,161.912710253348,0.007516163215066091,169.81548314492136,95.78885117566978,3622.4299841669877,3595.775390625,8.601046637391083e-07,1,0,0
42,G  24-12,304.09169225244,-2.06894668448,37.6152,26.58,M0.5V,41.0513360149411,-19.7891588006412,3898.0,0.567641913890839,0.52938312292099,False,,8.38399982452393,V,M,,,,,True,305.89985967475127,17.222921682178736,133.97739248065767,0.009083341109460399,140.51667468847893,79.26209430472213,3767.0379898390893,3898.0,7.911472621665866e-07,1,0,0
43,L  750-79,145.648639725744,-19.2347615668992,58.6305,17.06,M2.5V,253.137606289513,24.872653606577,3204.08081054688,0.4,0.483347654342651,False,9.59899997711182,8.29800033569336,V,M,,,,,True,155.35071172095107,-30.940046059597076,139.3935874496028,0.008730404167966884,146.19722789532315,82.46635846043233,3467.368504525317,3204.08081054688,1.2046416414649896e-06,1,0,0
44,Wolf 1438,183.335266534541,16.6943563036025,33.3484,29.99,M1.5V,260.779222444889,76.3398917587065,3551.0,0.47,0.482,False,,8.86699962615967,V,M,,,,,True,176.22371474376368,16.600786114579712,200.05913587326282,0.0060830131628120815,209.8237918611526,118.35658091641895,3622.4299841669877,3551.0,1.0677934172552366e-06,1,0,0
45,HD 148467,246.987113399627,7.30544359522305,57.0866,17.52,K6V,22.2326291042549,35.1182281288929,4155.0,0.69,0.669,False,,6.55100011825562,V,K,,,,,True,243.76554144537698,28.671641708069966,61.50299053321617,0.01978704362677484,64.50488066016219,36.38565988937272,4295.364267648873,4155.0,4.591885136843658e-07,1,1,1
46,CD-24 12677,245.781846809832,-24.7097838078767,60.4043,16.56,M2V,352.305849222924,17.2672598789879,3927.0,0.4,0.421,False,8.31400012969971,7.26000022888184,V,M,,,,,True,248.08226030403006,-3.0938995928028854,103.41576281802836,0.011767667942451387,108.4633670838139,61.18159036615626,3556.3131856898544,3927.0,1.2399079596868289e-06,1,0,0
47,PM J19546+2013,298.65650002579,20.21848105849,36.3849,27.48,M0.0V,58.0889285133178,-4.00044595577913,3847.70263671875,0.599633574485779,0.623919427394867,False,,8.06799983978272,V,M,,,,,True,306.0532483996269,40.13940421339144,120.61894440715005,0.010089313605249303,126.50621615116258,71.35912984659569,3845.9178204535356,3847.70263671875,5.784788296566346e-07,1,0,0
48,G 240-38,254.682248448496,68.8979335145406,37.1593,26.91,M1.5V,100.072334203593,35.2194442767931,3457.0,0.47,0.492587596178055,False,,8.74899959564209,V,M,,,,,False,151.12828655033383,83.75833801076365,185.3368479616201,0.006566219131502006,194.38292603411324,109.64675792891478,3622.4299841669877,3457.0,1.056350101772394e-06,1,0,0
49,HD  36435,81.91396727198,-60.41599616556,51.3371,19.48,G5V,269.313360237644,-33.6150466911051,5311.3388671875,0.858481228351593,0.876447856426239,False,6.19099998474121,5.7039999961853,V,G,,,,,False,55.92533444609854,-82.8902858336992,31.943695242435414,0.03809710641244792,33.50283021351704,18.89814496212675,5662.3928903825345,5311.3388671875,2.0120389180898042e-07,1,1,1
50,L  472-66,197.335058264655,-40.157517366728,59.8431,16.71,M4,306.635430185495,22.5854599197142,4250.0,0.184,0.217,False,10.210000038147,8.79300022125244,V,M,,,,,True,212.53506967831802,-30.069672508331937,302.30617738431334,0.0040255953992987,317.0613936971632,178.84674643294622,3213.660538640318,3213.660538640318,5.954570316237788e-06,1,0,0
51,L  489-58,283.416305287549,-38.6123480852111,80.4144,12.44,M3.5V,357.695145770908,-16.9366484195834,3094.0,0.27,0.3,False,10.1000003814697,8.39599990844727,V,M,,,,,True,280.8479298600757,-15.677246311786758,175.62600101029068,0.006929283533515983,184.19810382833282,103.90174339636131,3273.406948788383,3094.0,3.2661084382761512e-06,1,0,0
52,PM J07574+1201,119.36314268519,12.02419701318,38.4987,25.97,M2.3V,209.349268432933,20.0152667788831,3205.11157226563,0.4,0.522794961929321,False,,9.0600004196167,V,M,,,,,True,119.01280764918491,-8.506940597453012,196.05799507210853,0.006207154961521868,205.6273599861274,115.98947409611453,3502.6762691381296,3205.11157226563,1.0292979410556538e-06,1,0,0
53,HD  29220,68.50506812452,-43.52470443683,45.2326,22.11,K4Vk:,248.391066319795,-42.7013029611641,4470.8994140625,0.718710541725159,0.740977108478546,False,7.59299993515015,6.80800008773804,V,K,,,,,False,52.4126397778969,-64.18818132267678,60.52355905123692,0.02010725039860321,63.47764425568595,35.80622041042585,4602.565735813559,4470.8994140625,3.4342415663525457e-07,1,1,1
54,LP  346-21,350.99969919854,28.5676596116436,50.3552,19.86,M4.5Ve,100.630452338885,-30.4897212269934,3012.0126953125,0.184,0.17133641242981,False,,10.9200000762939,V,M,,,,,True,4.229405765943947,29.566374856711345,518.0197103232949,0.0023492587880456616,543.3036557136104,306.46459354907637,3111.716337106017,3012.0126953125,1.0355840400373888e-05,1,0,0
55,BD+70  1157,315.01432578977,70.6686794953,37.4228,26.72,K4V,105.992420237439,15.8714374123649,4535.7177734375,0.730157434940338,0.683203995227814,False,,7.24200010299683,V,K,,,,,False,34.46355614926692,73.50924962414352,77.07691345568459,0.015788934744481713,80.83894882196702,45.59931694388944,4602.565735813559,4535.7177734375,3.972301862984928e-07,1,1,1
56,LP  414-139,63.89376031971,19.59989036275,33.9195,29.48,M4,175.106710682311,-21.9801574995212,3068.23022460938,0.184,0.26674896478653,False,,10.7869997024536,V,M,,,,,True,65.50359566149766,-1.6464256540264506,475.9695334353581,0.002556807256284494,499.2010581264223,281.58737341282784,3213.660538640318,3068.23022460938,4.174543825891745e-06,1,0,0
57,BD+81   297,141.984080106861,80.5802256854936,43.3068,23.09,K7V,131.620035454999,32.8027613872968,4297.0,0.64,0.63,False,,7.02500009536743,V,K,,,,,False,104.90293628426319,59.88403471598942,80.47907605185388,0.015121475252446502,84.40716705574289,47.61206347929092,4102.041029866068,4297.0,4.976865257659341e-07,1,1,1
58,BD+11  2576,202.499107914313,10.3771623701597,131.1013,7.63,M1.0V,333.230941484171,70.9449249823256,3617.0,0.47,0.613863229751587,False,7.01300001144409,5.90199995040894,V,M,,,,,True,196.76025624168756,18.358438151341826,38.51999358108402,0.03159300518304035,40.40011009929837,22.788735527017817,3655.9479161312506,3617.0,6.437787811172768e-07,1,1,1
59,PM J15214+0414,230.35541858588,4.24702774016,36.8014,27.17,M1.5V,7.02328392342154,47.556493189751905,3762.0,0.47,0.596472918987274,False,,8.55000019073486,V,M,,,,,True,226.69140107719664,21.923703457260995,130.49432672528746,0.009325787468291854,136.86360450548818,77.2014848148669,3622.4299841669877,3762.0,6.502817293135819e-07,1,0,0
60,HD  14412,34.7437699234025,-25.9456871647856,77.914,12.83,G8V,214.454510654285,-70.4102109884295,5357.89697265625,0.94,0.765462577342987,False,,5.05600023269653,V,G,,,,,True,21.842157240922425,-37.25120901557229,23.672508553774936,0.05140825502685501,24.82793642958275,14.004844927024063,5482.769649208536,5357.89697265625,2.6116737666996173e-07,1,1,1
61,V* V857 Cen,172.943805214657,-41.0464379526286,92.9284,10.76,M3.5,287.130068177255,19.3681209517798,3030.0,0.27,0.43185955286026,False,8.83800029754639,7.36600017547607,V,M,,,,,True,193.24729415632734,-39.7385933497617,110.03093140412392,0.011060184089401038,115.40141442904817,65.09517687955581,3273.406948788383,3030.0,1.6179044132729918e-06,1,0,0
62,BD+07  3922,284.910860340497,7.98725496708028,35.3311,28.3,M0.5V,40.9740479410739,1.82297321565063,3785.94140625,0.612805962562561,0.687481820583344,False,,7.97100019454956,V,M,,,,,True,287.2026682453432,30.54040559552453,116.44148791566724,0.010451277964940242,122.12486282004956,68.8877132571917,3767.0379898390893,3785.94140625,4.857915297482169e-07,1,0,0
63,SCR J1728-0143,262.04602779355,-1.73255555045,37.3745,26.76,M4.0V,21.5044590035486,17.5961227166051,2932.0,0.184,0.217,False,11.9799995422363,9.88899993896484,V,M,,,,,True,261.4466531130181,21.470347585462715,581.6058270056421,0.0020924177515952956,609.993337510836,344.0826474881013,3213.660538640318,2932.0,6.678824223265591e-06,1,0,0
64,Ross  768,315.669678424175,-18.5213743564861,48.7584,20.51,M1,29.4542497414611,-37.0216126224439,3555.0,0.47,0.502465188503265,False,,8.22299957275391,V,M,,,,,True,312.7245175214524,-1.5976377944484246,130.9515904129239,0.009293223190497147,137.34318670702817,77.47200566066407,3655.9479161312506,3555.0,9.81240175564153e-07,1,0,0
65,HD  85512,147.77938251115,-43.5027843572442,88.6737,11.28,K6Vk:,271.675909533616,8.15988424025119,4225.0,0.69,0.669,False,6.31899976730347,5.45100021362305,V,K,,,,,False,172.4834054160274,-51.7552800984573,38.29656845681585,0.031777321203860474,40.16577985206239,22.65655544094587,4295.364267648873,4225.0,4.502204600011563e-07,1,1,1
66,G 130-4,355.77629932198,36.5369825839892,119.5794,8.36,M4.5Ve,107.918656433607,-24.3346325937827,3005.0,0.184,0.217,False,,8.10999965667725,V,M,,,,,True,12.832329738765324,34.73637686964944,172.97681514315607,0.007035407351272521,181.4196142504348,102.33446390133854,3111.716337106017,3005.0,6.474965232653874e-06,1,0,0
67,LP  796-1,190.9960221,-16.2431806,51.3,19.49,M5.2,300.328076675673,46.5908787141769,2930.0,0.123,0.156,False,,9.77700042724609,V,M,,,,,True,196.50561356080146,-10.589505046190299,590.0411567282582,0.0020625041880228314,618.8403859611483,349.07305585167603,3008.846276645727,2930.0,1.2934357928190564e-05,1,0,0
68,L  338-152,245.670657527387,-48.6555604863508,42.2128,23.69,M3,334.687566125197,0.746524856376601,3574.0,0.27,0.3,False,9.65299987792969,8.47999954223633,V,M,,,,,True,252.25780426546655,-26.70216544680712,250.6484454113383,0.004855255953655391,262.8823073275048,148.28562005633657,3427.6778654645045,3574.0,2.7348524084459514e-06,1,0,0
69,L  217-28,2.07242926668792,-57.0980301138342,78.0776,12.81,M4V,314.338202285572,-59.0644779027574,3281.0,0.184,0.400298774242401,False,9.64000034332275,8.20600032806397,V,M,,,,,False,329.79351473736256,-51.09336847412421,120.52654697048165,0.010097048222545667,126.40930890203651,71.30446678588726,3213.660538640318,3281.0,1.7055492375808484e-06,1,0,0
70,HD 198550,312.54399275919,29.38409585402,49.5944,20.16,K5V,72.8540634385856,-9.22476551131219,4392.19482421875,0.746022582054138,0.855166971683502,False,,6.25500011444092,V,K,,,,,False,326.23381611164496,44.87580348392165,49.54578601336536,0.024562378655766676,51.964058760362526,29.311682297145055,4436.086439314323,4392.19482421875,2.632478721087991e-07,1,1,1
71,HD  30163,72.85514480112,71.56178744522,38.5142,25.96,G5,139.572079578197,16.9665925142038,4984.0,0.98,0.977,False,,6.84000015258789,V,G,,,,,False,81.90259591239433,48.606006214660944,33.60008918111473,0.0362190216311055,35.24007083245932,19.8780808314737,5662.3928903825345,5662.3928903825345,1.505624987133583e-07,1,1,1
72,LP  556-53,191.539262750909,7.10691777211028,48.1465,20.77,M6,299.110119586872,69.9394687013155,2740.0,0.093,0.126,False,,11.6359996795654,V,M,,,,,True,187.78441910655408,11.095963709461444,890.2154584360637,0.0013670424899111903,933.6658495855916,526.6585676256353,2811.9008303989394,2740.0,2.159458522523708e-05,1,0,0
73,VSS   VI-20,86.82486434197,-0.0135518314,38.5565,25.94,M0,205.478230372164,-14.2373082130328,2975.0,0.591094613075256,0.691543281078339,False,9.07400035858154,7.98699998855591,V,M,,,,,True,86.54573271033489,-23.415253726187434,102.82078406699635,0.011835762272196987,107.83934810525832,60.82959619012083,3845.9178204535356,3845.9178204535356,4.711368487082557e-07,1,0,0
74,LP  656-38,75.4892755489467,-6.94621563374917,186.0466,5.37,M4.0Ve,206.430448058709,-27.4712656940066,4250.0,0.184,0.217,False,9.17500019073486,7.61700010299683,V,M,,,,,True,73.39215397091544,-29.553727743254566,97.15045915941127,0.01252657339334847,101.89226117018352,57.47498673518379,3213.660538640318,3213.660538640318,5.954570316237787e-06,1,0,0
75,Ross 1019,207.71567255221,36.7380977693819,59.1816,16.9,M4V,74.0179237203882,74.1807009686142,3124.0,0.184,0.217,False,,9.29899978637695,V,M,,,,,False,188.3417723755841,44.187110797167584,323.54539732426946,0.0037613341649183857,339.33727549842115,191.41203840250435,3213.660538640318,3124.0,6.1677139371653445e-06,1,0,0
76,HD 217813,345.77073748786,20.91857356894,41.1604,24.3,G1V,91.5364231838568,-35.2628471863347,5771.5341796875,0.986622154712677,1.04158127307892,False,5.94799995422363,5.49200010299683,V,G,,,,,True,355.66359583371303,24.768047591169083,28.39624224398176,0.042856457780634294,29.78223012027112,16.79944346556198,5861.3816451402845,5771.5341796875,1.296423281675505e-07,1,1,1
77,LP  357-206,58.90389149314,21.31340279028,34.7283,28.79,M5e,170.255750459487,-24.1894770167791,2930.0,0.123,0.156,False,,12.0629997253418,V,M,,,,,True,61.239749693946344,0.925724702747316,871.589784618089,0.001396255874420458,914.1310780821684,515.6394703935224,3061.963433690679,2930.0,1.2934357928190566e-05,1,0,0
78,HD 168871,276.13807387503,-49.65287744848,36.5735,27.34,G1/2V,344.981574148734,-16.2651627796292,5872.3857421875,1.04434597492218,1.24424922466278,False,,5.41699981689453,V,G,,,,,True,274.42255522437017,-26.30765849118936,25.834037521769663,0.047106936181863415,27.094967136791713,15.283622709837838,5814.334323084471,5872.3857421875,8.909065312293537e-08,0,1,0
79,CD-53  1213,82.73834456676,-53.51451660261,55.2058,18.11,M2e,261.032738414691,-33.2753902755536,3507.0,0.4,0.421,False,,7.92700004577637,V,M,,,,,False,71.2673797405332,-76.48344675043558,141.8061703088737,0.008581871678835652,148.7275661450702,83.89366172831089,3556.3131856898544,3507.0,1.4210341045537284e-06,1,0,0
80,LEHPM 3263,50.2452840681733,-55.3376996449545,42.18,23.71,M5.5e,269.645122741885,-51.0086017792546,2930.0,0.123,0.156,False,,12.0740003585815,V,M,,,,,False,11.497788157293893,-68.21836559254328,717.7976308890202,0.0016954114982946006,752.8325064719769,424.65480524593323,2930.8932452503213,2930.0,1.2934357928190564e-05,1,0,0
81,LP  554-25,181.0523560035,5.23690879607,45.7534,21.86,M5e,273.641193315654,65.3868846085518,2966.70458984375,0.123,0.273964017629623,False,,10.2170000076294,V,M,,,,,True,178.87764063740062,5.221632178440349,367.568537095067,0.0033108447378974565,385.5091340142647,217.45647912116266,3061.963433690679,2966.70458984375,4.128400124799541e-06,1,0,0
82,ATO J303.6917-23.1065,303.69159711903,-23.10602557703,38.3725,26.06,M4,19.8280662010119,-28.0382334200823,3142.0,0.184,0.408652156591415,False,,9.80399990081787,V,M,,,,,True,300.7259807336313,-3.1894914639395076,261.9018465674617,0.004646635267401211,274.6849740320553,154.94322196342176,3213.660538640318,3142.0,1.7267424903465257e-06,1,0,0
83,HD 109952,189.962894012937,-77.8432536596244,38.193,26.18,K5.5Vk:,302.300723241285,-14.9857082661192,4280.0,0.7,0.701,False,,6.81199979782105,V,K,,,,,False,243.8314566604106,-61.932052982269006,82.65980794777848,0.014722540338185906,86.69433796367548,48.90220186747492,4365.158322401657,4280.0,4.0385536438887964e-07,1,1,1
84,HD 148303,247.08865437535,-31.1308261974,35.5425,28.14,K2.5V,348.190494316589,12.0975594531403,4853.26708984375,0.77515584230423,0.752714157104492,False,,6.95900011062622,V,K,,,,,True,250.26237017152621,-9.24717605618485,64.3510932449806,0.01891129265240248,67.49199598475812,38.0706201766988,4965.923214503363,4853.26708984375,3.025395945128747e-07,1,1,1
85,HD   4915,12.79519954316,-5.03927809867,44.5912,22.43,G5V,122.761654195322,-67.9109406801004,5636.0,0.967232644557953,0.897936820983887,False,6.2519998550415,5.79300022125244,V,G,,,,,True,9.781411417219077,-9.692545786129186,31.883928731037763,0.03816851954236126,33.44014656753891,18.86278661714815,5662.3928903825345,5636.0,1.791890013204822e-07,1,1,1
86,BD-17  1959,111.14272566337,-17.89221919682,41.105,24.33,M0V:,232.565200857863,-1.03562168616662,4162.0,0.54,0.544,False,8.64599990844727,7.67799997329712,V,M,,,,,True,116.38547255985655,-39.41401620643934,104.68136166076083,0.011625396704349894,109.79073834830567,61.930328738856645,3845.9178204535356,4162.0,6.930767933661826e-07,1,0,0
87,HD 144628,242.42831020915,-56.4451503304378,67.4469,14.83,K2V,327.862389542277,-3.49523595868717,4976.0,0.827596008777618,0.756463408470154,False,6.20499992370606,5.5460000038147,V,K,,,,,True,251.85666301697208,-34.72734943237311,32.10131240345409,0.037910049955681056,33.66814048661688,18.991392532103966,5105.049999754065,4976.0,2.910474524944111e-07,1,1,1
88,LP  167-17,153.33730349373,46.7905073303,47.2924,21.15,M5.5Ve,169.823310236531,53.358236825904704,2884.912109375,0.123,0.2052913159132,False,13.3000001907349,10.8730001449585,V,M,,,,,True,136.94380753465703,33.12536487552143,501.8858200216022,0.002424779318940487,526.3822888097887,296.9196553254174,2930.8932452503213,2884.912109375,7.616961673732411e-06,1,0,0
89,LP 1032-23,328.567170205328,-43.603632987313105,37.3962,26.74,M3V,356.19324859079,-50.8754327090011,3138.57470703125,0.27,0.240339905023575,False,,10.7480001449585,V,M,,,,,True,314.8585761097334,-28.853172668157136,457.9318834513633,0.0026575182922093286,480.2830112230126,270.91615577233404,3427.6778654645045,3138.57470703125,4.99888637600632e-06,1,0,0
90,HD 202457,319.685008853733,-61.3527794948017,34.3829,29.08,G5V,333.488609104646,-40.9883786821777,5691.0,0.940402805805206,1.42427170276642,False,,5.38500022888184,V,G,,,,,False,299.9726398429165,-42.985032117926316,25.559637537730094,0.047612660980087776,26.807174005593268,15.121285490031905,5662.3928903825345,5691.0,7.044401376000735e-08,0,1,0
91,G  16-11,237.403086789592,0.2969420591125,35.3023,28.33,M3.0,8.38427833673108,39.5435156622862,3336.0,0.27,0.3,False,,9.46399974822998,V,M,,,,,True,235.0488092037664,19.86756827788197,344.0357242738314,0.0035373139211823264,360.82771170502104,203.53427930404482,3427.6778654645045,3336.0,2.975061709420615e-06,1,0,0
92,PM J07497-0320,117.42560110137,-3.34277010631,57.8273,17.29,M3.5V,222.702232341169,11.3534324254992,3131.0,0.27,0.3,False,,8.89099979400635,V,M,,,,,True,120.2138819441072,-23.950982853569048,238.3624875124563,0.005105511230219364,249.9966859749114,141.01714934217773,3273.406948788383,3131.0,3.2180274094246224e-06,1,0,0
93,LP  313-42,140.091367460887,26.7286163599706,53.227,18.79,M5V,200.72217371479,43.316489093720705,2930.0,0.123,0.156,False,,11.0729999542236,V,M,,,,,True,134.19978737725373,10.644247036810922,568.8493245214968,0.0021393404270657257,596.6142048337599,336.53579884314996,3061.963433690679,2930.0,1.2934357928190566e-05,1,0,0
94,HD  90663,157.043517949815,6.73512679028889,38.324,26.09,K2.5V,237.267242988739,50.3708850296266,4967.32568359375,0.784766554832459,0.746199727058411,False,,6.85099983215332,V,K,,,,,True,156.2709672426498,-2.6634434019926396,57.45185131918479,0.021182300115914463,60.25601000731701,33.98897360910741,4965.923214503363,4967.32568359375,2.997102162430205e-07,1,1,1
95,MCC 686,197.103201627057,16.9720030185819,38.241,26.15,M0V,324.936503223463,79.1115253367538,3770.0,0.54,0.544,False,9.80000019073486,8.48999977111816,V,M,,,,,True,188.82731397284851,22.313272104389203,137.12618662470862,0.008874762631505901,143.8191578478259,81.12494604239836,3845.9178204535356,3770.0,7.79787399381058e-07,1,0,0
96,HD 211970,335.56752568512,-54.5606123239,76.1595,13.13,K7Vk:,337.244855229819,-51.44892750614049,3889.0,0.64,0.63,False,7.43499994277954,6.46199989318848,V,K,,,,,True,314.127466412227,-40.70215105472215,55.869990308357906,0.021782039877601626,58.596940182586394,33.05313201452476,4102.041029866068,3889.0,5.601652451684188e-07,1,1,1
97,G  53-25,152.185849667215,2.73244018493695,41.4383,24.13,M3.0V,237.891639028858,44.1043874514987,3326.0,0.27,0.3,False,,8.59000015258789,V,M,,,,,True,153.18752062747058,-8.14299846499856,294.7962013924845,0.0041281480260243735,309.1848644273876,174.40378471926402,3427.6778654645045,3326.0,2.9860699094724946e-06,1,0,0
98,BD+30   331,31.45537576299,30.78386980851,34.7445,28.78,K6,141.264955230664,-29.4261235468108,4494.0,0.703630685806274,0.650626718997955,False,,7.6710000038147,V,K,,,,,True,40.00114700877757,16.933723079256662,88.80206497198988,0.013704212365351244,93.13639147840368,52.536010127828796,4295.364267648873,4494.0,4.4275353884896136e-07,1,1,1
99,G 188-28,328.049091589312,27.4167455929545,40.309,24.81,M5V,81.0203039934016,-20.5188789077193,3270.0,0.123,0.156,False,,9.98400020599365,V,M,,,,,True,341.78335130086396,37.54347468852273,603.0272895815265,0.0020180883649600417,632.4603570011693,356.75575565506267,3061.963433690679,3270.0,1.1276749857002656e-05,1,0,0
100,BD-09  3063,156.062268244524,-10.4058690883031,34.4498,29.03,K5.5V,254.358583025203,38.212973522567,4068.0,0.675318121910095,0.669370055198669,False,,7.69000005722046,V,K,,,,,True,161.87587900971886,-18.930996132404395,106.25495044069224,0.0114532297253965,111.44113218407897,62.8612764156431,4365.158322401657,4068.0,4.703201889113612e-07,1,0,0
101,G 118-66,157.598729189659,32.8370745996969,36.4876,27.41,M3.0V,193.642481021268,59.075710500021,3344.0,0.27,0.3,False,,8.86699962615967,V,M,,,,,True,146.74542357551334,21.7226380713055,331.27262492719694,0.003673597711628957,347.44166018019604,195.9835279026132,3427.6778654645045,3344.0,2.966312694911877e-06,1,0,0
102,L 1246-11,103.10128195454,18.28471627707,44.3511,22.55,M3.5,196.64618655057,8.43146784053544,3133.0,0.27,0.3,False,,9.05200004577637,V,M,,,,,True,102.47533916145676,-4.589227194743336,310.48084193383477,0.003919605310517709,325.6350542075242,183.68294320045075,3273.406948788383,3133.0,3.215468171725561e-06,1,0,0
103,G 137-74,239.962119332828,14.9966826744042,35.7383,27.98,M3.5V,27.3213585577292,44.6812466693506,3168.0,0.27,0.3,False,,10.0740003585815,V,M,,,,,True,233.94451800476574,34.750317254292355,376.77876241573244,0.0032299122940350053,395.16889982421947,222.90532190290077,3273.406948788383,3168.0,3.171322576862379e-06,1,0,0
104,Ross   84,142.887587271151,20.2823740222528,45.0545,22.2,M2.0V,210.267581657724,44.025734823525504,3361.0,0.4,0.421,False,,8.78299999237061,V,M,,,,,True,138.70398211473815,5.3308991275683715,189.2623199729958,0.006430029796905724,198.4999958128884,111.96909848947715,3556.3131856898544,3361.0,1.4968883497684545e-06,1,0,0
105,LP  626-2,251.36750494359,-1.20805011891,38.0139,26.31,M5.5e,16.1618101245456,27.0774416548414,2930.0,0.123,0.156,False,,12.2049999237061,V,M,,,,,True,249.99407869318884,20.945789575773908,796.510150514134,0.0015278679826896612,835.3868935165631,471.22175984903015,2930.8932452503213,2930.0,1.2934357928190566e-05,1,0,0
106,CD-61  6651,329.88372176959,-60.93297206715,42.1732,23.71,K5.5V,331.20342564532,-45.635392314304,4080.7763671875,0.673041522502899,0.748266637325287,False,8.13199996948242,7.22399997711182,V,K,,,,,False,306.32939878792126,-44.82818974369634,77.14715001153859,0.015774560131850007,80.91261354321166,45.64086945070167,4365.158322401657,4080.7763671875,3.749715499660506e-07,1,1,1
107,HD 355784,295.85556554729,10.08951262643,38.3579,26.07,M0,47.9220971219175,-6.72863818177014,4348.0,0.54,0.544,False,8.51000022888184,7.61999988555908,V,M,,,,,True,300.00993160880574,30.87506147853389,131.3628121854705,0.009264131428152174,137.7744797406353,77.71528774215739,3845.9178204535356,3845.9178204535356,7.613564050004386e-07,1,0,0
108,PM J04398+2509,69.95406112455,25.15726681658,47.2566,21.16,M3.5V,174.520724870519,-14.1101626134017,3291.0,0.27,0.3,False,,9.64200019836426,V,M,,,,,True,71.90509385607575,2.968947522613251,264.0395292203547,0.004609015780520689,276.9269945129893,156.20789207596812,3273.406948788383,3291.0,3.025240228950767e-06,1,0,0
109,RG 0050-2722,13.22791152297,-27.09987806452,40.1869,24.88,M7.5:V,208.070861747933,-89.6708317845529,2630.0,0.088,0.116,False,,13.6110000610352,V,M,,,,,True,0.3750046652710122,-29.93545958492106,1257.2197518775952,0.0009679790307465308,1318.5831998635044,743.7812356996558,2630.2679918953813,2630.0,2.6861496279728886e-05,1,0,0
110,L  167-14,344.102811665318,-60.063679612608304,96.3362,10.38,M4.5V,325.709565948308,-51.6752678623106,3381.0,0.184,0.217,False,10.8100004196167,8.98400020599365,V,M,,,,,False,315.58592219291774,-47.79348106582328,169.6592660163924,0.0071729790269179075,177.94013937204582,100.37177536950986,3111.716337106017,3381.0,5.5933462314275915e-06,1,0,0
111,PM J19524+6022,298.10194838293,60.37067144112,41.7625,23.94,M3.0V,93.1319685513296,16.3009569286853,3107.49145507813,0.27,0.361246228218079,False,,9.79100036621094,V,M,,,,,False,346.85275334284603,76.1696058555732,278.2474828761349,0.004373668880230674,291.8284220215629,164.61343081418576,3427.6778654645045,3107.49145507813,2.240304974151905e-06,1,0,0
112,Ross  791,44.3793885809417,10.790160049015,61.0606,16.38,M4V,166.049713468487,-41.2921048492467,3245.0,0.184,0.290453642606735,False,,9.15999984741211,V,M,,,,,True,45.11443268642518,-5.827459281068015,217.13907001705934,0.005604529653563769,227.73737791732987,128.46120622489767,3213.660538640318,3245.0,3.2839645619047145e-06,1,0,0
113,LEHPM 3396,53.5509103092404,-49.8922299987911,112.61,8.88,M9,260.405668331945,-51.5810246875676,2350.0,0.078,0.101,False,,11.3760004043579,V,M,,,,,False,24.103761257157085,-65.21533889425241,645.4850277917121,0.001885345599759694,676.990408509304,381.87409232120416,2382.319469358689,2350.0,4.108865156759819e-05,1,0,0
114,BD-03  3746,228.498505232209,-3.79799867639222,38.8715,25.73,K4,356.527127765301,43.7493183926599,3920.0,0.678250432014465,0.628052175045013,False,,7.65000009536743,V,K,,,,,True,227.11482071016678,13.677967261436324,78.41052612213207,0.015520395245943518,82.23765358656891,46.38829283733497,4602.565735813559,4602.565735813559,4.621151615970627e-07,1,1,1
